HMDVec_X,HMDVec_Y,HMDVec_Z,HMDPos_X,HMDPos_Y,HMDPos_Z,HMDRot_X,HMDRot_Y,HMDRot_Z,HMDRot_W,GazeTarget_X,GazeTarget_Y,GazeTarget_Z,EyeFrames,ViveTiming,Combine_Origin_X,Combine_Origin_Y,Combine_Origin_Z,Combine_GazeDir_X,Combine_GazeDir_Y,Combine_GazeDir_Z,Combine_Validity,Left_Origin_X,Left_Origin_Y,Left_Origin_Z,Left_GazeDir_X,Left_GazeDir_Y,Left_GazeDir_Z,Left_PupilSensor_X,Left_PupilSensor_Y,Left_Diameter,Left_Openness,Left_Validity,Right_Origin_X,Right_Origin_Y,Right_Origin_Z,Right_GazeDir_X,Right_GazeDir_Y,Right_GazeDir_Z,Right_PupilSensor_X,Right_PupilSensor_Y,Right_Diameter,Right_Openness,Right_Validity,Left_HMD2TargAng_X,Left_HMD2TargAng_Y,Left_HMD2TargAng_Z,Left_HMD2EyeAng_X,Left_HMD2EyeAng_Y,Left_HMD2EyeAng_Z,Left_GazePoint_X,Left_GazePoint_Y,Left_GazePoint_Z,Right_HMD2TargAng_X,Right_HMD2TargAng_Y,Right_HMD2TargAng_Z,Right_HMD2EyeAng_X,Right_HMD2EyeAng_Y,Right_HMD2EyeAng_Z,Right_GazePoint_X,Right_GazePoint_Y,Right_GazePoint_Z,Combine_HMD2TargAng_X,Combine_HMD2TargAng_Y,Combine_HMD2TargAng_Z,Combine_HMD2EyeAng_X,Combine_HMD2EyeAng_Y,Combine_HMD2EyeAng_Z,Combine_GazePoint_X,Combine_GazePoint_Y,Combine_GazePoint_Z,HR,GSR,fms,phys,mental,digit,Luminance,HOG_features,Spectral_Entropy,Temporal_Smoothness,Optical_Flow,Frame_Rate,Scene_Complexity,Motion_Intensity,Visual_Contrast,FOV,Reaction_Time,HRV,Fixation_Duration,Gaze_Error_Angle,Eye_Blink_Rate
-0.514824745,-0.081657363,-0.779478735,-0.83026821,125.825487,-1.495043705,0.089815427,-0.936090808,0.014692029,0.288378667,-0.959999979,122.6999969,-1.179999948,51096.67647,7874990042,-11.56104256,4.018484003,-38.56168343,-0.017224256,-0.134852465,0.982883453,1.0,27.52078068,5.465467341,-34.06070395,-0.055790396,-0.123847513,0.982469447,0.683516543,0.459686353,3.077771131,0.997281965,1.0,-30.92222214,3.287254333,-40.75576939,0.002039741,-0.138800228,0.981845631,0.504100953,0.587787624,2.84647706,0.994626043,1.0,73.84224836,87.36667106,115.9458158,-7.120507633,-3.282091821,-89.51946707,-2.439162431,125.1528104,-3.732827918,73.12360315,85.3498469,119.2876618,-7.986002305,0.07214185,-89.87704917,-2.236833256,125.1385707,-3.824767682,73.43334164,85.81103538,119.7377961,-7.758036445,-1.04306776,-89.74789339,-2.310912747,125.1402991,-3.802798281,111.5220104,1.750890501,1,3,5,100,765.4464327519405,79.48985343644887,0.3676571189366767,5.314103401480068,2.6652731622162715,101.50320684808133,81.66731352752836,0.37084322194964103,0.6837769670201292,107.83802603711064,398.77036448650085,67.75839461313807,231.38057594495302,112.94241655553759,0.004045995999999996
-0.156617961,-0.366629494,0.777717311,-1.680137,125.8072239,-1.008003084,0.194066876,-0.089568077,-0.044651699,0.939271807,-0.959999979,122.6999969,-1.179999948,51214.63235,7884815532,-16.77869011,3.917304319,-39.11898983,-0.071637771,-0.186692182,0.968193054,1.0,27.32049718,5.507514729,-33.92885747,-0.103003782,-0.167840621,0.967596615,0.698529162,0.463680455,3.108890982,0.99683576,1.0,-31.08296338,3.405051736,-40.74454072,-0.063248129,-0.186824125,0.968019598,0.52016964,0.591459585,2.824005127,0.997201261,1.0,63.45972572,53.65931483,-140.0598387,-9.666927113,-6.072031342,-89.04196526,-1.997362272,124.1102078,1.477945127,64.13933973,52.07841755,-130.8762943,-10.77052083,-3.771049197,-89.18516361,-2.044265971,124.0764303,1.434126189,63.9304243,52.3163934,-135.9619679,-10.7630328,-4.259377858,-89.11979451,-2.036066221,124.0712897,1.433614672,113.0986633,1.739823995,1,3,5,100,736.1482926653364,72.12774822333934,0.7562047950901332,4.8981491022046715,2.021074541137926,99.68056073668347,64.75810635911752,0.478747946875239,0.3629962625935466,93.6228978013261,637.2301689643502,56.581614162442314,334.48025337514423,82.6081362189076,0.0029814894999999897
0.464927774,-0.387400816,0.757013805,-1.638113962,125.7205459,0.118482092,0.177452586,0.271990348,-0.095331375,0.931570463,-0.959999979,122.6999969,-1.179999948,51336.35938,7894955936,-16.75052834,4.023586988,-39.19407558,-0.12479949,-0.194587708,0.965989113,1.0,26.92619252,5.490475178,-33.67203879,-0.152525425,-0.187343359,0.96378541,0.719776567,0.46465601,3.065177202,0.975669412,1.0,-31.47881889,3.530620337,-41.01983976,-0.116396666,-0.195821524,0.966327667,0.543598624,0.591374357,2.749068022,0.970862306,1.0,59.63283652,73.34449124,-77.12522382,-10.80492449,-8.994518026,-88.24076986,0.074677845,123.8211311,2.133425806,60.50755417,73.91056055,-76.62037849,-11.30213165,-6.889249265,-88.48927546,0.026112448,123.8071355,2.199246489,60.29708624,73.75410402,-76.75757498,-11.22843647,-7.377648234,-88.43028545,0.035057617,123.8078339,2.182363447,110.4576032,1.72833871,1,3,5,100,327.6190251915833,71.67374757152416,0.22426918670853835,3.9104257246632534,-1.6864778126368298,62.304052639580675,65.31157266837303,0.5905362885944937,0.6562139731989378,102.03461120967211,463.1920691824241,26.635180637837284,443.1563217397255,95.26492780046064,0.026734140999999934
0.678145173,-0.384407849,-0.431666723,-0.381913356,125.576053,0.536648508,0.13434305,0.82352477,-0.145883034,0.468018469,-0.959999979,122.6999969,-1.179999948,51456.27692,7904975095,-19.17092168,3.829278564,-39.38256719,-0.140010188,-0.238179838,0.95509714,1.0,26.85109112,5.285926232,-33.20738572,-0.173622249,-0.21854248,0.954568481,0.725875853,0.472672218,2.886144315,0.942055718,1.0,-31.4621251,3.437695547,-41.01203918,-0.132273747,-0.243111713,0.955320857,0.545341174,0.602668947,2.636955613,0.930047633,1.0,50.29371332,45.9567793,-22.83765611,-12.62651367,-10.3199585,-87.68883385,1.411933909,123.657712,-1.258835972,50.55490552,47.30700543,-21.81586245,-14.07301166,-7.898923679,-88.01543955,1.506160566,123.5602689,-1.14118994,50.51012796,47.02991603,-22.0231788,-13.78180026,-8.350396034,-87.96219482,1.487806101,123.5795628,-1.161265427,107.6360146,1.716608176,1,3,5,100,61.592462396650575,77.58265824935101,0.6079647845584427,4.00261033401101,1.7566290220707304,82.09500644370799,83.67982628352158,0.7950408766542563,0.7567798945382314,91.01521443293876,609.8103898459013,57.663964133735945,183.39429644326503,69.01511449185914,0.06394832449999999
0.020696103,-0.279728081,-0.955604969,0.499482801,125.4855579,-0.045845393,0.091953405,0.984515156,-0.139976893,0.023761871,-0.959999979,122.6999969,-1.179999948,51573.61667,7914757965,-27.20898616,3.762080892,-40.38005651,-0.046575673,-0.202935282,0.977031962,1.0,27.44695282,5.438421885,-33.0483256,-0.084478505,-0.196293894,0.976113637,0.689376864,0.46285611,2.80790329,0.9566652,1.0,-31.06363653,3.641242981,-40.89369609,-0.043169403,-0.203314718,0.977086639,0.516207931,0.585872097,2.533853149,0.937706208,1.0,50.27494322,28.91491566,15.15066541,-11.32384898,-4.942333476,-89.04602051,0.139580894,123.9957906,-2.982918855,49.94205119,30.15685546,16.04670385,-11.73480733,-2.523952857,-89.51155039,0.327622007,123.9369359,-2.988211401,49.96529554,30.07543656,15.98661613,-11.71251272,-2.724640335,-89.46689504,0.312742858,123.9410243,-2.988353972,103.2658479,1.705857231,1,3,5,100,746.2389219407941,70.88191927543991,0.8968062613339169,4.786335026866565,-1.0406277380405013,118.74191044750005,85.98770988431289,0.6295212611775429,0.8152572137574883,80.56642635728704,511.2788922170592,31.204777075839615,213.63761961658196,58.3186303223432,0.05281429599999998
0.269270075,-0.153380163,-0.932719883,1.015692883,125.608248,-0.341740524,0.101458436,0.977050278,-0.065294117,0.146473757,-0.959999979,122.6999969,-1.179999948,51694.5873,7924831160,-16.2987574,4.577379984,-38.65815953,0.002614824,-0.041692098,0.990758744,1.0,27.58580066,6.106279403,-33.03070383,-0.030747187,-0.028097486,0.990468828,0.67618958,0.413348378,2.979299636,0.995821822,1.0,-30.84299748,4.026659284,-40.43913535,0.013657101,-0.046630859,0.990929013,0.499367344,0.541927586,2.701952011,0.99094913,1.0,59.83893537,64.22025402,38.87748246,-1.62979672,-1.766911084,-89.97784279,1.854757982,124.9955788,-3.636591881,59.31827581,65.20988392,39.66563839,-2.696539484,0.802296562,-90.0762208,2.055696061,124.8961815,-3.609204205,59.45149328,64.96372901,39.4678306,-2.411984871,0.164906745,-90.10992529,2.00526986,124.9210677,-3.618465738,99.54177966,1.69526023,1,3,5,100,371.13811123798575,60.09762573051323,0.7989872656862775,5.8750086492527505,2.562537914224343,85.244193754117,88.18236860125208,0.44723909478254453,0.7089264261122733,83.01591076075508,597.8905637277004,50.61295604470425,291.9283614298124,88.06115000445202,0.006614523999999955
0.756355327,-0.292933374,-0.018281435,1.937934816,125.5625818,0.344474209,0.163137264,0.653483861,-0.031219178,0.661500048,-0.959999979,122.6999969,-1.179999948,51817.58065,7935057069,-3.489549452,4.027497322,-37.34750219,0.132439398,-0.274819405,0.949798584,1.0,28.35351021,5.147362001,-33.62482748,0.108030996,-0.27116394,0.954005826,0.628160061,0.491610414,3.086152846,0.959644975,1.0,-30.0296968,3.094258708,-40.45941556,0.153019321,-0.277359993,0.945925313,0.446439278,0.613478199,2.844960613,0.950109839,1.0,57.64464391,22.60276388,56.15229231,-15.73946454,6.464478648,-91.78188939,4.828962268,123.1253548,0.58448369,57.16933066,23.0600405,56.4820121,-16.10857022,9.195579979,-92.60775511,4.854592592,123.0548827,0.743647294,57.38781935,22.85528737,56.33541132,-15.95700861,7.944684398,-92.23145122,4.839166868,123.0854836,0.671698621,92.13234174,1.684728869,1,3,5,100,774.9911142827522,20.499590214591006,0.5650119823305126,5.915022673272806,-0.4581633726329395,90.1167243079105,18.06218142651827,0.7555422829362921,0.3992278069515094,94.88658438469773,399.70284393864574,51.74619605962631,440.58414460377884,61.77156279805065,0.04512259299999999
-0.34924567,-0.227896807,0.68490337,1.523924001,125.6770897,1.961130732,0.104891275,-0.217277992,0.024772464,0.912159313,-0.959999979,122.6999969,-1.179999948,51934.06667,7944806904,-1.181687164,4.62543513,-37.19466375,0.134453074,-0.131465912,0.977030945,1.0,28.41643092,5.796538544,-33.87100423,0.106410217,-0.130257416,0.9800855,0.62612985,0.448789972,3.087256877,0.988553417,1.0,-29.99655279,3.497253672,-40.45278142,0.161888631,-0.129510498,0.972187551,0.444334451,0.574319447,2.806955973,0.985687142,1.0,41.26565879,-106.1985764,39.12941068,-7.50177002,6.175757142,-90.65121053,-0.607581554,123.9157514,4.984082816,40.93194361,-105.7044965,39.41737671,-7.459317017,9.432927481,-91.0582901,-0.751319603,123.9037473,4.894004063,41.1033665,-105.9406629,39.27512741,-7.57166036,7.817755566,-90.88521678,-0.673216186,123.8977481,4.925242869,87.52585691,1.674684623,1,3,5,100,772.7149828169396,12.602094359300153,0.24454863650064965,2.2018573539381467,-0.8772027216833447,114.5958094895831,56.25071016686358,0.8244657100585058,0.7616126232836044,100.69893071379087,624.13747986864,72.5722017334991,381.5429328809987,113.63498930050004,0.01287972049999997
-0.341069367,-0.066290597,-0.834227025,-0.870085692,125.8799604,2.269300142,-0.016425884,-0.955629108,0.037160886,0.190065672,-0.959999979,122.6999969,-1.179999948,52054.52542,7954840737,17.45882429,5.87506388,-35.28353494,0.181667522,0.009720625,0.978588815,1.0,28.63857412,6.364787732,-34.10009766,0.176607035,0.010535806,0.979890209,0.607679202,0.409688193,3.036439023,1.0,1.0,-29.8983819,3.78930121,-40.27917584,0.199657893,0.005215144,0.975319555,0.435099216,0.54056875,2.710174302,1.0,1.0,37.72464891,-22.90525999,-0.975539127,0.603669345,10.22549472,-90.0358535,-1.86275807,125.5582129,-1.962113005,37.7097755,-22.01567155,-0.427942826,0.298507483,11.57996451,-90.09962386,-1.708290689,125.5300023,-1.981976921,37.71148381,-22.74697721,-0.884297775,0.556902752,10.52720576,-90.06218862,-1.832746412,125.553307,-1.973731546,86.37862108,1.664602874,1,3,5,100,689.7570916005201,83.66782782525495,0.7819614600699969,4.5007892645363885,4.347299154883009,103.03571255194538,72.94330930355707,0.1958079731457578,0.7402721999529855,90.04205979737837,373.5575419979597,47.74965644074629,419.46875794884903,44.04067419266139,0.0
0.5141992,0.053458935,-0.838426572,-1.914432136,125.9433233,1.452764014,-0.025356248,-0.957833979,-0.035830038,-0.269202278,-0.959999979,122.6999969,-1.179999948,52176.04762,7964934675,-14.25611417,4.325611659,-38.57699173,0.062335302,-0.043917701,0.990847149,1.0,28.02778577,5.985329764,-33.62068467,0.036053854,-0.033187866,0.992350987,0.6504127,0.424390033,3.29700361,1.0,1.0,-30.48783487,3.675040835,-40.42676968,0.071637593,-0.047749837,0.989943005,0.477174086,0.555007051,2.958289979,1.0,1.0,52.33113474,6.174977619,-21.76216719,-1.903763408,2.082019236,-90.07335748,0.368128279,126.0253174,-2.068196485,52.56444483,7.406713792,-20.76958938,-2.73992355,4.136412715,-90.16312033,0.544333382,125.9533665,-1.976454404,52.50949284,7.081532265,-21.0222461,-2.520074628,3.599629942,-90.13721575,0.496798635,125.971622,-2.000277988,88.19139192,1.655956118,1,3,5,100,270.8366690521893,59.33202516165905,0.6192849557240474,3.883706665238714,-2.4912090010929977,94.92420786745342,74.33878183579617,0.5255463820422331,0.3158774739114116,100.86465377532951,495.7444636014809,36.766545334153655,250.11445454273786,52.98485573759966,0.0
0.816384066,0.057356597,-0.50254568,-2.412282572,126.0151682,0.363611217,-0.008073402,0.046206035,-0.010166858,0.159037425,-0.959999979,122.6999969,-1.179999948,52293.7541,7974742650,-11.62053993,4.581746086,-38.15856258,-0.044661475,-0.015433139,0.979258803,1.0,27.39254486,6.140662522,-33.89891327,-0.079447262,-0.00649374,0.973880455,0.693612426,0.41570538,3.236343634,1.0,1.0,-31.00722441,3.832669618,-40.34681301,-0.029694604,-0.016877972,0.979654531,0.512534505,0.544523581,2.920542482,1.0,1.0,60.46857909,8.54946312,-45.57763666,-0.372183921,-4.702876326,-90.28587266,0.454122647,126.2733816,-1.810820024,60.98968256,9.832388903,-44.43019923,-0.967527598,-1.780302816,-90.12653138,0.638742091,126.2161087,-1.670739193,60.84208291,9.40009984,-44.80955543,-0.884698301,-2.649651329,-90.15582926,0.580033844,126.2261032,-1.71282435,96.81785084,1.65376122,1,3,5,100,338.8232964514439,73.7229832780941,0.2804530979416968,7.093688763885689,-3.7955266000343455,107.86828088046435,61.57087716745033,0.32760956779395534,0.567635983933658,100.95906768295868,346.3032009282434,33.85798089296189,447.6115421335784,61.56395804226108,0.0
0.61977426,0.102323309,-0.639959015,-2.63215347,126.100938,0.011706153,-0.024771482,-0.530904505,-0.047546435,-0.029283861,-0.959999979,122.6999969,-1.179999948,52408.21818,7984314805,1.061983421,5.306961337,-36.2421223,0.090132557,0.095322488,0.98448958,1.0,28.22277749,6.454669189,-33.29099038,0.046957952,0.098291293,0.986908514,0.641886838,0.385178343,3.252370384,1.0,1.0,-30.02305936,3.963471846,-39.61764721,0.142718228,0.092323997,0.977181452,0.448855835,0.514887465,2.933076616,1.0,1.0,61.3865706,-25.40822587,-68.3690816,5.648156588,2.722558625,-90.06308705,-0.241033465,126.9021486,-2.373287654,62.07873729,-24.68750694,-67.70898458,5.304154485,8.319297231,-89.59012673,0.018232151,126.8326097,-2.121609631,61.68785921,-25.05177096,-68.04993439,5.477181997,5.225828107,-89.82767168,-0.092335417,126.8679782,-2.270382188,104.5053191,1.656034436,1,3,5,100,688.3525036376427,48.52178812100401,0.26570009937634936,5.419932448528635,0.845431132594582,111.86197598735839,24.176923490612303,0.13764895830155793,0.5164176605255426,101.11807721983493,463.986934731787,72.45511260106016,180.8498448192472,66.5806518603196,0.0
-0.706866375,0.029412516,0.52430088,0.096569143,125.2726276,-0.873666691,0.045010038,0.451315429,-0.05278211,-0.639534917,-0.959999979,122.6999969,-1.179999948,52536.4,7994961439,-10.94601644,3.572155507,-38.20183716,0.17795461,-0.220032501,0.944672139,1.0,27.90258789,5.210040792,-33.84932124,0.080855306,-0.213666534,0.962417094,0.648461236,0.482231968,3.404647319,0.992056365,1.0,-30.02204819,2.782327525,-40.35105337,0.221775309,-0.222999064,0.935637919,0.436016017,0.616235288,3.217136129,0.979576754,1.0,61.0258049,-57.68500296,49.52468033,-12.40408325,4.743201757,-90.79755859,-1.950910233,124.7551219,0.601809246,60.17311211,-55.71402435,51.31233266,-12.96673075,13.23564707,-92.66211141,-2.098782103,124.6778578,0.316334962,60.4430823,-56.3744065,50.71971563,-12.78564606,10.56865156,-91.97969869,-2.068540665,124.7060155,0.412558275,106.8941943,1.658863044,1,3,5,100,287.6915038672082,19.38465511699156,0.8367387736056147,4.727528464911872,4.693218122841788,87.41328430423602,77.78074708504147,0.6348373560911883,0.7351178417648682,94.77565562061525,393.1788442789164,30.260651265093703,165.89187181383025,82.65252510451097,0.014183440499999977
-0.426664512,-0.00307541,0.876914729,-0.406851483,127.3990555,-1.475476944,0.021913977,0.222009006,-0.083893524,-0.964059078,-0.959999979,126.0333303,-1.179999948,52658.85,8005173945,-8.416213481,3.113616943,-38.14693578,0.013767242,-0.456134288,0.886650848,1.0,27.33489049,4.400286102,-34.15835419,-0.060889689,-0.447187551,0.888647461,0.691588533,0.550980834,3.262787374,0.757122455,1.0,-30.49564107,2.311997223,-40.61129812,0.057674662,-0.459682465,0.882683563,0.478573918,0.677032765,3.090725199,0.734165876,1.0,58.84032237,-45.71777344,108.0806862,-26.59207001,-3.966194646,-88.12965495,-0.858110231,126.7473063,-0.202234419,57.12638753,-47.83739522,106.0724477,-27.4179067,3.670011312,-91.57359924,-0.951768432,126.6911588,-0.257683003,57.77631772,-47.14730835,106.7316228,-27.18072713,0.834401885,-90.28370717,-0.918031801,126.7118048,-0.233058117,100.754572,1.663095543,1,3,5,100,177.11956001456937,20.014863376204033,0.668440184056655,1.8077624952524216,-1.2216078627281335,88.50650189591012,71.20946334877038,0.7902166219673805,0.44048827800209844,107.44658450364511,370.0165437867464,45.55211365298862,406.6807881162084,74.5719221552748,0.2543558345
-0.615890224,-0.178533937,-0.13866861,0.515678977,129.8836638,-0.154322603,0.050371036,0.70101458,-0.136965027,-0.548004333,-0.959999979,127.6999969,-1.179999948,52777.05172,8015041523,7.931441471,5.030006146,-36.9068101,0.168493074,-0.059864439,0.971988546,1.0,28.52562109,5.80386221,-34.49745415,0.15644626,-0.061350329,0.973888003,0.614943547,0.443504059,2.500108653,0.984431572,1.0,-29.75112915,3.626512988,-41.13815387,0.193670076,-0.05004725,0.967214124,0.429300535,0.563763926,2.304070045,0.992480657,1.0,38.32045269,-21.64036578,43.44325322,-3.520882937,9.13525316,-90.62799125,-1.007374022,129.0370765,-1.329491358,37.60656393,-21.25724273,43.520592,-2.871636384,11.33154082,-90.54951267,-0.931486394,129.0369144,-1.400126421,38.11470278,-21.40120396,43.55229503,-3.435503399,9.844198876,-90.59971934,-0.980848596,129.0291866,-1.354679288,94.509801,1.664143562,1,3,5,100,467.60094684376264,64.84522297831771,0.7805007595217288,5.2394652252638805,-4.379632363712185,83.16305613911015,17.321540581668085,0.23032212358191526,0.684066749933268,94.67589553941846,685.1432581126169,31.230386895616817,428.17946106209587,43.712036087847245,0.011543885500000073
-0.192162313,0.08774691,-0.956660405,0.109048712,131.2523048,0.907040754,-0.124848743,0.97617599,0.062398069,-0.083066891,-0.959999979,127.6999969,-1.179999948,52896.57143,8024933211,5.400071644,5.308941069,-36.43658278,0.000110202,0.132574899,0.985777355,1.0,27.79668536,6.176712036,-33.83276948,-0.012776451,0.137171427,0.984970577,0.66656524,0.392432528,2.873886593,1.0,1.0,-30.4966794,3.927793715,-40.56680516,0.019899399,0.123908149,0.986565968,0.485583919,0.520529621,2.597145686,1.0,1.0,52.39070378,44.70921229,54.21030789,7.922976282,-0.73449387,-90.01535034,-0.961501297,132.1694932,-2.975696314,51.82779615,45.21794873,54.57209136,7.154635164,1.164111779,-89.77353729,-0.764991736,132.156761,-3.019005915,52.18186218,44.90908259,54.34915876,7.65534185,0.018587465,-89.89819675,-0.885843865,132.1653452,-2.991957801,90.79054374,1.660078037,1,3,5,100,752.1160806205858,44.424471591957015,0.815285230197587,1.820427339761634,-1.6069473269043257,118.00236840110763,49.423835097321984,0.7499309260991204,0.893583875179212,93.50795580489914,322.0333474690288,66.39824240686252,177.17560726383053,68.84600525555535,0.0
-0.700603994,0.047026382,-0.471994584,-0.028045618,130.7975499,-0.09412654,-0.031973923,0.837814916,0.012385274,-0.441614888,-0.959999979,127.6999969,-1.179999948,53020.7541,8035248309,-18.31321016,3.375401731,-34.81218307,-0.254750486,-0.166079412,0.744275953,0.885245902,26.82160199,5.413890651,-33.59199874,-0.166958168,-0.030847268,0.838468458,0.619805353,0.346784178,2.389360021,0.947459264,0.868852459,-31.32502546,3.504678695,-40.42623301,-0.133676248,-0.053119847,0.859219661,0.542368322,0.566256711,2.241795024,0.959021526,0.885245902,60.80489199,3.405352432,57.18102602,-1.774360496,-9.770106232,-77.29421047,-2.265141344,130.8696534,-0.950282533,60.05694874,4.142023964,57.76739777,-3.059426324,-7.828430914,-78.55517428,-2.231245761,130.8072665,-1.079863277,60.22446942,4.311158411,57.93775677,-7.002340867,-23.68905547,-71.72595021,-2.320423843,130.3831334,-0.863099775,88.08029913,1.651354633,1,3,5,100,572.0223475062297,26.041978136026938,0.6002406464338255,3.3604460289602645,0.05931654319558444,101.82997525742103,24.788078959353307,0.7827165868295534,0.818571541935595,85.98142457031881,604.2966268558279,48.462358398477136,184.02822802375243,60.37857901412761,0.04675960499999998
-0.396224369,-0.016274858,0.738217975,-0.560995438,130.3311551,-1.32450416,0.013691811,0.259514138,-0.034441233,-0.486824653,-0.959999979,127.6999969,-1.179999948,53140.03125,8045149000,-12.74062634,3.845572948,-38.62811899,0.07639432,-0.199852228,0.944786787,1.0,28.23161125,5.251970053,-33.99878216,0.039610863,-0.185492992,0.946694374,0.643948455,0.477951286,3.093933582,0.970501219,1.0,-29.98252058,3.254465342,-40.55193353,0.089989185,-0.204568624,0.942424536,0.454191803,0.597674343,2.940677166,0.99599107,1.0,74.47249502,-28.86392498,47.13054907,-10.69332695,2.365072213,-90.22773218,-1.568076201,129.7535002,0.380662195,73.87380898,-32.39936274,49.21579373,-11.81461906,5.380971268,-90.72619295,-1.602167916,129.6932273,0.330246734,74.09220695,-31.46576401,50.15510285,-11.53677034,4.5601796,-90.57417917,-1.597115256,129.7086961,0.346468213,86.06160447,1.639810212,1,3,5,100,477.54587756702375,49.327563739314954,0.562212446228529,1.9998937537003232,-3.380769933677863,64.99338397248434,38.685548885602614,0.8314723541331869,0.8989475285407447,89.22965262069009,692.8742317674466,41.06862143340872,159.95224732673213,80.4968908434024,0.01675385549999997
-0.804160718,-0.074957306,-0.097047844,-0.196244727,130.5962943,-0.781710367,0.032393383,0.69667987,-0.067190187,-0.639370854,-0.959999979,127.6999969,-1.179999948,53259.78182,8055235484,-26.35658985,3.70759749,-40.3798781,-0.045631825,-0.155468473,0.980723156,1.0,26.9598999,5.66916171,-33.66503989,-0.09644165,-0.145266169,0.977433638,0.709972404,0.45163828,2.978774192,0.989350112,1.0,-31.3396895,3.522289207,-40.97305797,-0.040790627,-0.15562106,0.980860485,0.526695046,0.58392899,2.697842962,0.980669423,1.0,66.54802863,-21.55236536,48.16123144,-8.359652433,-5.623237312,-89.34561157,-2.555771515,129.9496146,-0.789995472,65.82949253,-22.5569079,53.53776592,-8.96046642,-2.371012553,-89.75803001,-2.519359244,129.8949022,-0.905621997,65.89432741,-22.37994447,53.72785714,-8.951716752,-2.653167525,-89.72185281,-2.519731227,129.8972235,-0.895706203,92.06224321,1.627523993,1,3,5,100,122.8823703280764,15.136714966010727,0.5012991872246931,5.844515529170582,1.5810221805649203,111.7775773987811,11.536892837483261,0.31222807126884194,0.9360288785062485,81.2700347755491,258.955667683035,41.66597843758801,181.35226879281723,69.59112227358143,0.014990232499999978
-0.117401713,0.009441528,0.327232681,-0.603891059,130.6880419,-1.182785466,0.013763862,0.449123762,-0.005691629,0.086240563,-0.959999979,127.6999969,-1.179999948,53379.48611,8065122121,-10.66968282,4.333954917,-38.45739683,0.179225498,-0.084902657,0.959802628,1.0,28.82577303,5.982432259,-34.56211493,0.128353755,-0.086537679,0.965913349,0.608560399,0.442087892,3.055143356,0.987261727,1.0,-29.53236538,3.50572798,-40.31435034,0.202550676,-0.085410436,0.95287217,0.419951145,0.566176979,2.826921463,1.0,1.0,79.8781342,22.98085196,-1.496399985,-4.965445624,7.57056374,-90.57013363,-0.83218649,130.4166289,-0.508282405,79.74076801,20.37428669,5.888742871,-4.900911119,12.00701606,-90.95438343,-0.824460723,130.415799,-0.528341729,79.94930447,20.3233448,5.851074643,-4.871519725,10.58274154,-90.81614473,-0.865822613,130.4215399,-0.503800796,97.2486871,1.616435002,1,3,5,100,511.2554200243773,56.557712153151904,0.42186261145378345,2.4437647968530682,4.977493890102005,88.83359645017609,44.02803881491445,0.8231624521519114,0.30693558255400577,99.00605880848511,564.5623363189427,71.13285240337876,212.82594504008426,82.49199736396525,0.006369136500000039
0.788005822,0.113743278,0.295235834,0.105810244,130.9070371,-0.301887426,0.014199802,0.549799979,0.140205401,0.774216321,-0.959999979,127.6999969,-1.179999948,53497.03077,8075004236,-12.73775259,4.19103417,-38.91461369,0.057751934,-0.127814425,0.981065721,1.0,27.53966933,5.861994112,-34.16338219,0.021689078,-0.116541466,0.983136691,0.670696416,0.445759961,2.930960787,0.995862607,1.0,-30.7819066,3.373605112,-40.89529137,0.075748854,-0.131053748,0.977457839,0.487356141,0.584378917,2.663592529,0.986797874,1.0,59.35542855,-26.44254256,75.32251493,-6.698018705,1.251274866,-89.89016207,2.785602817,130.858198,0.698850164,58.47494266,-26.12084667,75.58036522,-7.538837139,4.407076584,-90.25452552,2.797261336,130.756701,0.83709952,58.73881243,-26.25654626,75.47019536,-7.351825421,3.343465132,-90.13757043,2.806007494,130.7890451,0.80584462,101.0688491,1.608033027,1,3,5,100,792.5403875781975,31.519472354807814,0.5042171726010982,3.743015612316182,-0.4826052401855616,64.12523438534924,56.739538298277886,0.3565302037891458,0.7047818296453603,87.45607231781278,363.8103125003292,53.226437257666284,441.0229856730003,64.340145377441,0.00866975950000004
-0.761133717,-0.090131345,-0.090437202,-0.282201006,130.8965574,0.19143914,-0.021050186,-0.683994669,0.099527072,0.631993813,-0.959999979,127.6999969,-1.179999948,53615.65574,8084887346,-10.31976969,4.25892339,-38.82118275,0.086708194,-0.13920118,0.944551312,1.0,27.68240732,5.798039421,-33.97580056,0.054429351,-0.125242139,0.948249692,0.661358508,0.448626271,3.041965922,0.962412936,1.0,-30.5575484,3.376502866,-41.18437195,0.104971714,-0.143521418,0.939466883,0.473837295,0.590437616,2.748285012,0.967033399,1.0,52.64593375,-59.6881939,25.21330737,-7.227998827,3.20412994,-89.29033373,-3.246054233,130.0302509,-0.100445461,52.19260707,-58.40488847,26.22605371,-8.291575447,6.271257172,-89.67858737,-3.175510315,129.9348202,-0.237023344,52.36429108,-58.81373896,25.90973438,-8.040032559,5.140725569,-89.5046902,-3.194326018,129.9628156,-0.184161942,107.1600826,1.601775603,1,3,5,100,155.063011427393,73.80472805097506,0.7417157590111094,7.269723443331451,-1.4527144326978734,92.98303530979867,62.66452039030238,0.5418704107644022,0.5683456085432892,89.12465763456396,268.219520947737,63.07207106787582,350.3580666719041,78.74690388050816,0.03527683250000002
